gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,avg_monthly_spend,charges_to_avg_ratio,log_monthly_charges,log_total_charges,tenure_group_encoded,num_add_on_services,has_protective_services,has_streaming,is_month_to_month,is_electronic_check,is_auto_payment,senior_alone,early_tenure,high_risk_combo,contract_encoded,internet_dsl,internet_fiber_optic,internet_no,payment_bank_transfer_automatic,payment_credit_card_automatic,payment_electronic_check,payment_mailed_check
1,0,0,0,-1.2046463905950056,1,0,0,0,0,0,0,0,1,-1.501340847051011,-0.9860707978035175,-1.5091709927116594,0.3724832442320758,-1.7464949562814687,-1.8653274891141132,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
0,1,0,0,-1.2861451872261143,1,0,1,0,1,0,0,0,1,-0.30556454315091375,-0.987103590600463,-0.304253758483054,-0.05099228284775876,-0.013605939328274854,-1.8916134256777808,0,2,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0
0,0,1,0,1.4848138982315828,1,1,0,0,0,0,0,0,1,-1.3302784035764135,-0.25643564823371445,-1.3265213162545206,-0.014305774940050557,-1.3648966288087425,0.31950651926052975,3,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1,0,0
0,0,1,1,1.5255632965471373,1,0,0,1,1,1,1,1,1,0.5115492645141531,1.5012897949083335,0.5521552474026995,-0.3605583478109694,0.607110068389237,1.098756530153429,3,5,1,1,0,0,1,0,0,0,2,1,0,0,1,0,0,0
0,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,1,-1.4847328428301763,-1.0027053541287898,-1.4788412682802758,-0.05099228284775876,-1.705519565637051,-2.527574135775939,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
1,1,0,0,-1.163896992279451,1,0,0,0,1,0,1,1,1,0.9881989856521083,-0.825987914276954,1.343477452443753,-2.0751010374815553,0.887187518985114,-0.5891381903206159,0,3,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0
1,0,1,1,1.607062093178246,1,0,1,0,1,1,1,1,1,0.5248356678908205,1.50599229828166,0.4819983932726413,0.2552444191682961,0.6155658835362549,1.0999685395316394,3,5,1,1,0,1,0,0,0,0,2,1,0,0,0,0,1,0
0,0,1,0,1.607062093178246,1,1,0,0,1,0,1,1,1,1.091168611821283,1.9950306747928022,0.9933529517729773,0.5361544029981813,0.9421505117678546,1.2150494461145072,3,3,1,1,0,1,0,0,0,0,2,0,1,0,0,0,1,0
1,0,0,0,-1.2453957889105598,1,0,1,1,0,0,0,0,1,-0.37033575961216886,-0.9640964829748883,-0.36132878536756674,-0.13296210886614973,-0.07386672949730878,-1.46809311089936,0,2,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1
0,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,1,-0.6975134427626122,-0.9922895289000195,-0.6946800293452291,-0.05099228284775876,-0.41530930926372484,-2.042606689412125,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1
0,0,1,1,-1.2861451872261143,1,0,0,0,0,0,0,0,1,-1.5279136538043463,-1.003276686314334,-1.521854332019329,-0.05099228284775876,-1.8141500132792352,-2.568406419142274,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
1,0,1,1,1.607062093178246,1,1,1,0,1,0,1,1,1,1.3652006814650555,2.4376812727007087,1.4562029282470623,-0.5763445236688697,1.0804241489154247,1.3040903047213412,3,4,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0
0,0,1,0,-0.3489090259683637,1,1,1,1,1,0,0,0,0,0.04320354548661463,-0.3262700207590979,-0.0006118582097695513,0.3500962985445155,0.2789923955584128,0.256630715868685,1,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,1,1,1,1.3218163049693654,1,1,0,1,1,0,1,1,1,1.4100422928613094,2.0856527491460692,1.4368845198534128,-0.2277968456181633,1.1020317321004502,1.2343007511937765,3,4,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,-1.0008993990172337,1,1,0,0,0,0,0,0,1,0.2823588062666342,-0.733783689256026,0.46419116870118504,-1.4283152869178641,0.45431773407713233,-0.32818099443107174,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0
1,0,1,0,1.5663126948626918,1,1,1,1,1,1,1,1,0,0.8486917501970969,1.8028433173016116,0.8338448792581786,0.02606690548294508,0.8098127981689299,1.172226474523308,3,6,1,1,0,0,1,0,0,0,2,1,0,0,1,0,0,0
0,0,1,1,0.3845801437116149,1,1,0,0,0,0,1,1,1,0.9699301810091903,0.8281945573925932,1.147397753457483,-1.1328661909268238,0.8772504340581819,0.8966455809025722,2,2,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
0,1,1,1,0.6290765336049412,1,0,1,0,1,1,1,1,1,1.3120550679583847,1.2157115993954686,1.3429604685045815,-0.25331649888809143,1.0544596649438562,1.0205513136499809,2,5,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1,0,1,1,-0.8786512040705705,1,0,0,0,0,0,0,0,0,-1.463142437343091,-0.8941302645605331,-1.3463429845246606,-2.770023545533068,-1.6536664663536456,-0.8848207949445507,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0
1,0,1,0,-0.6749042124927986,1,0,1,1,0,0,0,0,0,0.5231748674687371,-0.43093368228785867,0.5818567132565755,-0.4878441624578263,0.6145111706719596,0.14925615637437534,1,2,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
0,0,0,0,-0.7971524074394618,1,0,1,0,0,0,1,1,1,0.23087399318204677,-0.605607510860632,0.20083159648825416,0.19423252364373922,0.41805022798275066,-0.08254121215976469,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
1,0,0,0,-1.1231475939638966,1,0,0,0,0,0,0,0,0,-1.4830720424080928,-0.9708645719421062,-1.5367434694674629,1.8606059239208097,-1.7014750553766411,-1.5667077943283108,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
0,0,1,0,0.34383074539606057,1,1,1,1,1,1,1,1,1,1.6143207447775756,1.0077906324869792,1.557614721921385,0.21760913984727687,1.1971793134368836,0.9570233125807355,2,6,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
0,0,0,0,-0.5526560175461356,1,1,0,0,1,0,0,0,1,-0.29559974061841277,-0.5572420439228192,-0.35005309355743053,0.5587403882346682,-0.004519090382990605,-0.009643588545757526,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,0,-1.5096448491614283,-1.0030349688512192,-1.503656497360499,-0.05099228284775876,-1.7673535276760117,-2.550816439517101,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
0,1,0,0,0.5475777369738324,1,0,0,1,0,0,1,1,0,1.004806989872943,0.9327483473472106,1.0317406326359653,-0.24112687913487824,0.8961718248979192,0.9324752314032131,2,3,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0
1,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,1,-1.5030016474730943,-1.0029470715919047,-1.497039102939106,-0.05099228284775876,-1.750646541524458,-2.54453657592872,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0
0,0,0,0,-0.7971524074394618,1,0,0,0,0,0,0,0,1,-1.4847328428301763,-0.8905923998731237,-1.4495720237241154,-0.8736173281533826,-1.705519565637051,-0.8656563110437413,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,1,1,0.3845801437116149,0,0,1,0,1,1,1,0,0,-0.5596670077296844,-0.11845892542475182,-0.5494912445996704,-0.14792719166906762,-0.26314105787199127,0.4282505968614744,2,4,1,1,0,0,1,0,0,0,2,1,0,0,0,1,0,0
1,0,0,0,-0.38965842428391806,1,1,0,0,1,0,0,0,1,0.5314788695791545,-0.16908774678991345,0.6073642512640365,-0.6069228082343766,0.6197782979270747,0.3904332161507151,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,-0.5526560175461356,1,0,0,0,0,0,0,0,1,-1.4963584457847605,-0.8474787941793533,-1.5000865872121159,0.24173985218472452,-1.734099816702465,-0.6687123173546192,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1
1,0,0,0,-0.9601500007016792,1,1,1,0,0,0,0,0,1,0.5364612708454051,-0.6668719006028501,0.7333904500936781,-1.4096185945549178,0.6229308717606713,-0.18847191133559335,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0
1,0,0,0,-1.2046463905950056,0,0,1,1,0,0,0,0,1,-0.9815103149388852,-0.9646678151604328,-0.9720591455086106,-0.14317797082040246,-0.7787994714280959,-1.4758619420987222,0,2,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1
1,0,1,0,0.22158255044939748,1,1,0,0,1,1,0,1,0,0.13288676827912202,0.1615597684364697,0.17380945297296108,-0.40116511549580264,0.3468446047177536,0.6049934534046743,2,3,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1,1,0,0,-1.2453957889105598,1,0,1,0,0,0,0,0,1,-0.523129398443848,-0.971589724331451,-0.6433952225794349,1.5492338779225852,-0.22496080468209168,-1.5782210900790703,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0
1,0,0,0,1.2810669066538112,1,1,0,1,1,0,1,1,1,1.308733467114218,1.9297010368072878,1.3094857584432391,-0.08351839743514651,1.0528238347256607,1.200807789734747,3,4,1,1,0,0,1,0,0,0,2,0,1,0,1,0,0,0
0,1,1,0,-0.3489090259683637,0,0,0,0,1,0,0,1,1,-0.8087870710422046,-0.6014543653580211,-0.8638371742420824,0.8418754427341433,-0.5487559154196275,-0.07594965550846136,1,2,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0
1,0,0,0,-1.163896992279451,1,0,0,0,0,0,0,0,0,-1.4963584457847605,-0.9816539605229632,-1.586373927627909,3.2997547205121274,-1.734099816702465,-1.7635792273519153,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
0,0,0,1,-1.041648797332788,1,0,0,0,0,0,0,0,0,-1.4930368449405937,-0.9690846524409871,-1.6929612449153428,8.812009268653062,-1.7258855972004217,-1.5392854571722328,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
0,0,0,0,-1.2861451872261143,1,0,1,0,0,0,0,0,0,-0.49323499084634564,-0.9895866881760982,-0.49119515088740057,-0.05099228284775876,-0.19433900346397015,-1.959547820211096,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0
1,0,0,0,1.607062093178246,1,1,1,1,1,1,1,1,1,1.767114383609255,2.744728373801144,1.7772614430044287,-0.1356963065107295,1.2650659272959695,1.3593753825585206,3,6,1,1,0,1,0,0,0,0,2,0,1,0,0,0,1,0
0,0,0,0,-0.1859114327061462,1,0,1,1,0,0,0,0,0,-0.2972605410404964,-0.34244311647296893,-0.3512254420991903,0.5538603169279547,-0.006030244956913584,0.24115656414114064,2,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0,0,-0.715653610808353,1,0,1,1,0,0,1,1,1,1.1326886223733699,-0.3847436725180801,0.9958436655065842,0.7790518137150535,0.9638268818956857,0.19884636112552348,1,4,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,-0.1859114327061462,1,1,1,0,1,0,0,0,0,-0.19927331613757165,-0.28451882258470246,-0.19548033768140985,-0.08016524046110216,0.0809373278867853,0.29494972921678964,2,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1,0,1,0,-0.7971524074394618,1,1,1,0,0,0,0,1,1,0.028256341687863326,-0.6151004148665998,0.1458563197566834,-1.0597412617478756,0.2674196011095843,-0.0978641092585686,1,2,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0,0,1.5255632965471373,1,1,0,1,1,1,0,0,1,0.8387269476645961,1.7949105896484763,0.8679467626121661,-0.2621543777634958,0.8041509238216628,1.1703966577158202,3,3,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
1,0,1,1,-1.1231475939638966,1,0,0,0,0,0,0,0,0,-1.49137604451851,-0.9742266421108864,-1.5873665367911178,3.5140048429361275,-1.7217931093121048,-1.6219002843176757,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
0,1,1,0,-0.1859114327061462,1,1,0,1,1,1,1,1,1,1.5229767215629848,0.39666296278797336,1.6360608200753353,-0.6694631981165275,1.1552810046455484,0.7233830668571081,2,5,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,1,-1.0008993990172337,1,0,0,0,0,0,0,0,0,-1.5113056495835118,-0.9415947845903722,-1.4914556763960558,-0.4651452360399479,-1.7715556803894574,-1.2186987507867793,0,0,0,0,0,0,1,0,1,0,2,0,0,1,1,0,0,0
0,0,0,0,-0.8379018057550162,1,0,0,0,0,0,0,0,0,-0.7041566444509462,-0.7738868138182742,-0.6589736719464636,-0.6100018980214754,-0.4229929871611044,-0.4290787681087468,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0
0,0,0,0,-0.9194006023861249,1,0,0,0,0,0,0,0,1,-1.501340847051011,-0.9244987676536985,-1.4945575800310835,-0.07583475639095252,-1.7464949562814687,-1.077867356567735,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1,0,0,0,0.4253295420271693,1,1,0,1,0,0,0,0,1,0.42684844298789576,0.4676180253696169,0.43939517623265195,-0.1581008859677725,0.5522073843812315,0.7552454479655686,2,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
0,1,1,0,-0.8786512040705705,1,1,0,0,1,0,1,1,1,1.1476358261721211,-0.5144800272663068,1.2520370931663254,-0.6805519954884083,0.9715641714800917,0.048619411744394186,0,3,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0
1,1,0,0,1.4033151016004741,1,1,0,0,0,0,0,0,0,-1.3252960023101632,-0.2767399151353677,-1.3247399302806022,0.061519022067262605,-1.3549543371016524,0.3018454969056865,3,0,0,0,0,0,1,1,0,0,2,0,0,1,0,1,0,0
0,0,1,0,1.3218163049693654,1,1,1,1,0,1,1,0,1,1.167565431237123,1.9081002853307454,1.2312362624501296,-0.4476033919419212,0.9818268661192021,1.1960292328324658,3,4,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0
0,0,1,1,0.9143223218138218,1,0,0,0,0,0,0,0,0,-1.522931252538096,-0.5729756533401177,-1.5500684955069037,1.037535415593699,-1.8012609159335333,-0.032470323785155464,3,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1,0,0,0,0.5475777369738324,1,1,0,0,0,0,0,0,0,0.25910760035746555,0.41643984613373963,0.18672813630419896,0.5516383883726264,0.4380332168448885,0.7324223991423013,2,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
1,0,0,1,-1.0823981956483424,1,0,0,0,1,0,1,1,0,0.9798949835416909,-0.7587245365865201,1.022809547773761,-0.34027143627885076,0.8826777573685575,-0.3890634181402814,0,3,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1
1,1,1,0,1.3218163049693654,1,1,0,1,1,0,1,1,1,1.2672134565621311,1.9735617692052312,1.307056331609087,-0.30534780247357846,1.0322439815119637,1.2104037128941847,3,4,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0
1,0,0,0,-0.06366323775948311,1,0,0,0,1,1,1,1,0,1.1443142253279543,0.35513150776186425,1.168756893285366,-0.22171069725251957,0.9698477705068236,0.7039800912430264,2,4,1,1,0,0,1,0,0,0,2,0,1,0,1,0,0,0
1,0,0,1,-1.2861451872261143,1,0,0,0,1,0,0,0,0,-0.5330942009763487,-0.9901140717319854,-0.5308995174157572,-0.05099228284775876,-0.2352900740841968,-1.9749406106857124,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0
1,0,1,1,-1.2453957889105598,1,0,0,0,0,0,0,0,0,-1.4847328428301763,-0.9939376025121668,-1.4846314883989944,0.12031277384575181,-1.705519565637051,-2.0990240698348948,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
1,0,0,1,0.7105753302360499,0,0,1,1,0,0,1,0,1,-0.7290686507821982,-0.04121920880212017,-0.6893530268360079,-0.5466058461376856,-0.4521155050236412,0.4820037995518088,3,3,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
0,0,0,0,-0.9194006023861249,1,0,0,1,0,1,0,1,0,-0.0032988663317221967,-0.7103370953338787,0.11777057074127158,-1.1012993057447036,0.2427301597600994,-0.27573089016405905,0,3,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1
1,0,1,1,1.0365705167604848,1,1,0,0,1,1,1,1,1,1.3303238726013027,1.627422362024665,1.2750501713363342,0.23787291408710481,1.0634291066578865,1.1305058036490907,3,4,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0
0,1,1,0,-0.7971524074394618,0,0,0,0,0,0,1,1,0,-0.6543326317884421,-0.7793803925254315,-0.8055213859035583,2.2025225773454795,-0.36618271006046615,-0.4442089778502033,1,2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0,0,-0.43040782259947247,1,0,0,1,1,0,1,0,0,0.008326736622861894,-0.37797558355086236,0.017893033576568084,-0.13707253917626916,0.2518674341333271,0.20580428382392274,1,3,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
1,0,0,0,0.7920741268671586,1,1,1,1,1,1,1,1,1,0.8055109392229267,1.0330391202250742,0.8097591408414182,-0.09926434228486386,0.7851426561550431,0.9650780479298022,3,6,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1
1,0,1,1,0.34383074539606057,1,0,0,0,0,0,0,0,0,-1.5113056495835118,-0.660828964024977,-1.5063599450814336,-0.018907459525684102,-1.7715556803894574,-0.17721946075924652,2,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
0,0,1,0,1.5663126948626918,1,1,0,0,0,0,0,0,0,-1.326956802732247,-0.18816145206116353,-1.2773369480119487,-1.0513993686163328,-1.3582620712615263,0.37559384099598714,3,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1,0,0
0,0,1,1,0.9958211184449305,1,0,0,0,0,0,0,0,0,-1.5030016474730943,-0.45257838239405845,-1.4121158745312319,-2.3167223456125763,-1.750646541524458,0.124645153562417,3,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,0
0,0,0,0,0.4660789403427237,0,0,0,0,1,0,1,1,1,-0.529772600132182,-0.016190464212311618,-0.44727971518179377,-0.9798967889447618,-0.23184010726258122,0.49850768324432804,2,3,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
0,0,1,1,1.158818711707148,1,0,0,0,0,0,0,0,0,-1.5245920529601795,-0.5089424999294923,-1.53009895457713,0.3158653289469249,-1.805546589779786,0.05579535207022955,3,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
0,0,1,1,1.607062093178246,1,1,1,0,1,1,1,1,1,1.5096903181863175,2.5301272151847516,1.5528674363401167,-0.311212249440735,1.1491010326585962,1.3212370722683426,3,5,1,1,0,0,1,0,0,0,2,0,1,0,1,0,0,0
1,0,0,1,-1.2861451872261143,1,0,0,0,0,0,0,0,0,-1.5030016474730943,-1.0029470715919047,-1.497039102939106,-0.05099228284775876,-1.750646541524458,-2.54453657592872,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
0,0,1,0,1.5663126948626918,1,1,1,1,1,1,1,1,0,0.9367141725675209,1.847736842496501,0.8814481778599575,0.28525788856984996,0.8590350289369985,1.182485727526649,3,6,1,1,0,0,1,0,0,0,2,1,0,0,0,1,0,0
1,0,1,1,0.22158255044939748,1,1,0,0,1,1,1,0,1,0.9931813869183589,0.5776653940313918,0.9981974843117378,-0.10574121316881374,0.8898877274714873,0.8017587246630736,2,3,1,1,0,0,1,0,0,0,2,0,1,0,1,0,0,0
0,0,0,0,0.506828338658278,1,0,1,1,0,0,1,1,1,1.1725478325033731,0.9590076535674225,1.1463893885932703,0.07883463513944552,0.9843830278650155,0.9411713664475047,2,4,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
0,0,1,0,0.9958211184449305,1,1,0,0,1,0,1,1,1,1.1874950363021244,1.618698559037699,1.3236252691795747,-0.8483765348377941,0.992028864328666,1.128359250770671,3,3,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,0,0,0,1.0773199150760393,1,1,1,1,1,1,0,1,0,0.4932804598712345,1.0917984380768289,0.5335195911880228,-0.3594942175974617,0.5954152247072707,0.9834447981706496,3,5,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
0,1,0,0,0.9550717201293761,1,1,1,0,1,1,0,1,0,0.27405480415621686,0.7701384176153547,0.24487181073502354,0.18127644998343598,0.4485194669847662,0.8758606817993664,3,4,1,1,0,0,1,1,0,0,2,1,0,0,1,0,0,0
1,0,1,0,0.8735729234982674,0,0,0,1,0,0,0,0,0,-1.1492511575693156,-0.299065819001255,-1.157070464540051,0.1950536978319331,-1.0360523122290213,0.28185407567154064,3,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0,1,1,-0.43040782259947247,1,0,0,0,0,0,0,0,0,-1.526252853382263,-0.8120781729904317,-1.4676368163622358,-1.567384418329304,-1.8098429377935903,-0.5423957302629027,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
0,0,1,1,-0.1044126360750375,1,1,0,1,1,1,1,1,1,1.4117030932833927,0.41340739068738874,1.4256434331760464,-0.15731500500525702,1.1028268382845252,0.7310445218951067,2,5,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,-0.2266608310217006,1,0,0,0,0,0,0,0,0,-1.4996800466289273,-0.8050683665600991,-1.5745483987081976,2.7133063899772676,-1.7423533388397683,-0.5200581527119574,2,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1,0,0
1,0,1,1,-1.163896992279451,1,0,0,0,0,0,0,0,1,0.15115557292204007,-0.8864172800556842,0.2061127862668655,-0.5142795632350886,0.36034507291366535,-0.8437452343312898,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1
1,0,0,0,-0.9194006023861249,1,0,1,0,1,0,0,0,1,0.4932804598712345,-0.6216487606855313,0.7854656678598052,-2.0235535529555286,0.5954152247072707,-0.10864915766909254,0,2,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1
0,1,0,0,-1.1231475939638966,1,0,0,0,0,0,0,0,1,0.1345475687012054,-0.8716505404908454,-0.042866678838038276,1.6035671540546397,0.3480762954775548,-0.7716991722323793,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1
0,0,1,0,-1.2046463905950056,1,1,0,1,0,0,0,1,1,0.8802469582166829,-0.9048537301969042,0.5289864890773227,2.5073019009276423,0.8276204400879295,-0.9466311243324179,0,2,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0
1,0,1,1,1.607062093178246,1,1,1,1,1,1,1,1,1,1.7139687701025839,2.6525680974098735,1.6808956367428967,0.08546187373078624,1.2417549936853711,1.3432709505897982,3,6,1,1,0,0,1,0,0,0,2,0,1,0,1,0,0,0
1,0,0,1,-1.2046463905950056,1,0,0,0,0,0,0,0,0,0.15447717376620732,-0.9148959920735876,0.27697405152928,-1.048974604270995,0.3627883917864875,-1.0103991959904544,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0
0,0,1,1,0.506828338658278,1,0,0,0,0,0,0,0,1,-1.494697645362677,-0.6220662726672752,-1.4987669781491364,0.251265285596122,-1.7299878175304533,-0.10934291677188503,2,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,0
0,0,0,0,-0.4711572209150268,1,0,1,0,1,1,0,0,1,-0.15775330558548495,-0.45859934465710284,-0.16788816629935283,0.057030574454506815,0.11650524439820943,0.11762964158651354,1,3,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
0,0,1,1,1.0773199150760393,1,0,0,0,0,0,0,0,0,-1.4747680402976753,-0.44644754855687085,-1.4293229693473108,-1.13250531184824,-1.6813935382930945,0.13171153261070254,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1
0,0,1,1,-1.163896992279451,1,0,0,0,1,0,0,0,1,0.29066280837705155,-0.8685961107296659,0.5415319660012131,-1.8941862674122212,0.46009657645272733,-0.7577461099594377,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0
0,0,0,0,-0.9194006023861249,1,1,0,0,0,0,0,1,0,0.7125061155862527,-0.6464797364418823,0.5985242754554589,0.7468746523868971,0.7307774144423899,-0.15125730200730356,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0
0,0,0,0,-0.715653610808353,1,1,0,0,0,0,0,0,1,-0.5281117997100984,-0.7129740131133142,-0.6515566756991529,1.599982101009181,-0.23011770788251973,-0.2814223100467006,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
1,0,0,0,-0.9601500007016792,0,0,1,0,1,1,0,1,0,-0.47164458535926057,-0.8078810788581636,-0.44616010551958835,-0.3229519932153719,-0.1725565121104743,-0.5289289653411003,0,4,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1
0,0,1,1,0.6290765336049412,0,0,1,1,0,1,0,0,0,-0.8503070815942914,-0.14203736523587088,-0.7865997737298885,-0.9216728624866442,-0.6013188741885898,0.41091260776333727,2,3,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1
0,0,1,0,-0.9194006023861249,1,0,0,0,0,0,0,0,1,-1.4963584457847605,-0.9291133737677107,-1.529298900743396,1.181902299613535,-1.734099816702465,-1.112969246165575,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0
0,0,1,0,0.3845801437116149,1,1,1,1,0,1,0,0,1,0.04652514633078186,0.18720379384148012,-0.00158674220934966,0.3895477027468522,0.2815536177599239,0.6190083921156639,2,3,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
0,0,0,0,0.14008375381828872,1,1,0,1,0,0,1,1,1,1.1343494227954536,0.5773797279386196,1.1725280965577725,-0.30271917913402624,0.9646882965631801,0.8016422019119339,2,3,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1,0,1,1,1.0773199150760393,1,0,0,0,0,0,0,0,0,-1.5113056495835118,-0.5071625804283734,-1.5067969557299734,-0.005511413372348169,-1.7715556803894574,0.058085139665893966,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1
0,0,1,1,0.5883271352893868,1,0,0,1,0,1,0,1,0,-0.039836475617558785,0.3100182394186885,-0.033468570803400835,-0.1076572442396827,0.21369380287292516,0.6822242706666473,2,3,1,1,0,0,1,0,0,0,2,1,0,0,1,0,0,0
1,0,0,0,-1.0823981956483424,1,0,1,0,0,0,0,1,1,-0.1942909148713213,-0.8636518898932244,-0.29377621731584863,1.013876988490284,0.08524440337243099,-0.7357778955386071,0,2,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0
1,0,0,1,0.8735729234982674,1,0,1,1,0,1,1,1,1,1.356896679354638,1.5491059039754302,1.4196081243750542,-0.42544141370557925,1.0763928714653126,1.1109761659085304,3,5,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1,0,1,1,1.607062093178246,1,1,1,1,1,1,1,1,1,0.8951941620154341,1.8955309772487694,0.8893128061477455,-0.03461252678815795,0.8359919019335865,1.1932323327423169,3,6,1,1,0,0,1,0,0,0,2,1,0,0,0,1,0,0
